25.876	5.241	1
24.809	5.997	1
25.604	7.195	1
25.717	6.758	1
27.451	6.079	1
24.383	6.203	1
27.538	6.329	1
26.032	6.087	1
25.909	6.205	1
25.304	6.398	1
26.747	6.187	1
25.634	7.546	1
25.441	6.071	1
25.201	5.264	1
25.069	7.307	1
24.389	5.939	1
26.193	7.064	1
25.453	6.364	1
25.410	6.022	1
25.852	5.010	1
24.715	5.768	1
25.939	6.501	1
26.068	5.230	1
27.154	4.907	1
24.227	6.810	1
24.699	5.617	1
25.757	7.084	1
26.777	5.531	1
26.808	5.728	1
25.399	5.830	1
25.315	8.043	1
26.354	6.906	1
24.766	6.714	1
25.483	6.186	1
25.304	7.476	1
25.493	7.649	1
27.323	7.136	1
23.843	5.191	1
24.339	6.185	1
25.532	4.325	1
26.044	7.086	1
24.730	4.505	1
25.839	5.346	1
24.922	7.061	1
24.456	6.027	1
26.600	6.957	1
26.011	6.134	1
27.199	5.177	1
24.438	5.238	1
26.341	5.279	1
24.873	5.434	1
25.096	4.540	1
25.350	6.213	1
23.332	6.031	1
27.745	6.643	1
25.528	4.571	1
24.850	5.188	1
25.597	6.559	1
27.397	5.424	1
25.068	6.214	1
25.674	5.736	1
24.796	6.406	1
24.570	4.209	1
26.551	5.710	1
26.323	6.113	1
25.068	6.318	1
24.881	4.497	1
26.320	7.168	1
24.912	5.873	1
25.038	6.080	1
25.646	5.966	1
26.781	5.537	1
26.388	5.347	1
26.382	5.156	1
25.616	5.393	1
24.309	6.887	1
25.511	5.869	1
25.941	7.318	1
18.494	12.588	2
18.161	12.549	2
17.963	10.462	2
17.756	12.123	2
17.487	10.663	2
16.714	11.585	2
17.259	11.748	2
17.496	11.560	2
18.791	10.497	2
18.361	11.829	2
17.204	11.769	2
16.960	10.637	2
17.287	12.293	2
17.369	11.560	2
17.986	11.507	2
18.027	12.618	2
17.103	13.172	2
17.521	11.875	2
17.512	10.991	2
16.790	12.213	2
17.123	11.610	2
18.614	11.380	2
16.771	11.387	2
16.068	10.812	2
17.804	11.702	2
17.898	9.945	2
16.638	12.965	2
16.463	10.658	2
18.513	11.842	2
17.931	12.190	2
17.613	13.469	2
16.739	11.031	2
18.464	11.714	2
17.362	12.003	2
17.556	11.212	2
17.687	11.435	2
18.517	9.876	2
16.125	10.665	2
17.542	11.889	2
17.896	11.806	2
18.236	11.767	2
18.101	11.364	2
18.365	12.063	2
19.364	11.629	2
17.924	11.557	2
16.985	12.319	2
16.875	11.518	2
18.027	11.962	2
17.629	11.350	2
16.558	11.339	2
18.239	11.468	2
17.811	11.477	2
16.190	9.968	2
16.845	12.924	2
17.464	10.821	2
17.634	10.814	2
17.438	12.213	2
17.942	11.806	2
16.615	12.070	2
15.640	11.228	2
16.742	11.879	2
16.820	12.116	2
15.918	11.412	2
17.836	11.856	2
17.696	11.941	2
16.845	10.667	2
18.538	11.652	2
17.188	11.983	2
18.453	11.247	2
16.896	11.106	2
18.142	11.997	2
16.806	11.132	2
17.491	10.428	2
16.305	10.877	2
17.445	9.867	2
17.540	11.479	2
17.733	11.210	2
17.466	10.423	2
18.480	12.095	2
17.289	11.787	2
18.388	10.002	2
17.652	11.509	2
17.498	11.955	2
17.595	11.385	2
17.733	11.656	2
19.393	12.560	2
17.965	12.526	2
17.043	11.359	2
17.609	11.721	2
18.982	11.700	2
17.199	12.597	2
16.916	11.493	2
17.310	11.189	2
18.940	11.700	2
17.098	13.574	2
16.321	12.068	2
18.434	12.447	2
18.312	11.663	2
16.728	11.665	2
18.246	13.020	2
18.700	12.617	2
18.489	12.933	2
17.996	10.110	2
18.009	11.946	2
17.789	10.548	2
16.969	11.614	2
17.592	12.079	2
17.545	11.097	2
18.863	10.016	2
18.735	11.897	2
17.672	11.760	2
17.354	10.293	2
17.228	12.785	2
17.444	11.724	2
18.090	11.959	2
18.196	12.931	2
17.528	13.177	2
17.588	11.392	2
17.104	10.610	2
16.700	11.856	2
16.654	11.282	2
18.961	11.049	2
16.860	11.282	2
16.318	10.594	2
17.840	11.451	2
18.152	9.665	2
16.411	12.934	2
16.455	10.864	2
18.318	11.380	2
18.150	12.627	2
17.288	13.461	2
16.999	10.873	2
18.061	11.894	2
17.739	11.725	2
17.191	11.375	2
18.156	11.622	2
18.913	9.496	2
16.508	10.776	2
17.487	11.417	2
17.804	12.050	2
18.447	11.471	2
17.662	10.958	2
18.022	12.480	2
19.214	12.116	2
18.327	12.041	2
17.479	12.234	2
17.010	11.088	2
17.897	12.180	2
17.174	11.767	2
16.879	11.686	2
18.455	11.432	2
17.331	11.956	2
16.320	9.752	2
17.007	13.400	2
17.034	11.125	2
17.253	11.190	2
17.453	11.776	2
17.495	12.029	2
16.456	12.259	2
15.430	11.477	2
17.089	12.250	2
17.274	11.761	2
15.532	11.166	2
18.200	11.604	2
17.601	11.447	2
16.384	10.281	2
18.217	11.632	2
17.671	12.057	2
18.653	10.984	2
16.934	11.230	2
18.120	11.850	2
16.702	10.920	2
17.414	10.339	2
15.971	10.435	2
17.005	9.538	2
17.499	11.837	2
17.317	10.751	2
17.167	10.193	2
18.385	11.673	2
17.041	11.492	2
18.045	10.027	2
17.378	11.703	2
17.769	12.250	2
17.514	11.476	2
18.041	12.136	2
19.353	12.338	2
18.202	12.831	2
17.127	11.748	2
18.007	11.274	2
19.450	11.987	2
16.777	12.665	2
16.727	11.569	2
17.306	11.321	2
19.118	11.643	2
16.730	13.371	2
15.926	12.346	2
18.029	12.073	2
18.571	11.491	2
17.213	11.486	2
18.660	12.893	2
8.415	9.763	3
7.141	10.398	3
7.691	11.969	3
8.636	9.814	3
7.870	10.957	3
7.210	11.125	3
7.629	9.899	3
7.564	8.882	3
7.597	9.524	3
8.137	10.302	3
7.811	11.323	3
8.951	11.063	3
8.846	10.387	3
8.687	11.001	3
7.661	10.759	3
8.165	10.306	3
9.151	10.796	3
8.503	9.179	3
8.144	10.844	3
9.076	9.372	3
7.843	9.970	3
8.830	10.465	3
8.199	9.786	3
9.202	11.008	3
8.163	10.474	3
8.208	9.963	3
8.846	11.562	3
9.209	11.047	3
8.588	11.033	3
7.893	11.376	3
7.898	10.205	3
9.158	10.854	3
8.981	9.713	3
8.627	11.838	3
7.806	11.498	3
7.923	10.400	3
8.804	10.302	3
8.827	11.028	3
9.715	9.915	3
8.319	9.036	3
9.595	9.147	3
7.408	9.800	3
9.073	8.931	3
7.912	9.085	3
8.172	9.069	3
9.393	9.474	3
7.528	10.699	3
7.358	10.327	3
10.163	9.124	3
9.434	12.349	3
8.825	9.934	3
7.698	10.141	3
9.002	11.143	3
7.325	9.664	3
8.064	11.109	3
6.877	10.430	3
7.737	10.361	3
7.095	11.143	3
9.602	9.053	3
6.069	9.669	3
7.082	10.499	3
8.273	11.116	3
7.546	10.718	3
9.184	9.848	3
8.169	10.787	3
8.995	9.568	3
7.732	9.595	3
7.836	9.497	3
7.910	9.007	3
7.997	10.706	3
8.991	10.801	3
10.400	9.975	3
8.922	10.058	3
8.491	10.223	3
9.568	10.568	3
8.949	9.786	3
9.253	10.856	3
7.758	9.975	3
9.310	11.654	3
8.984	9.710	3
8.689	9.722	3
7.282	10.283	3
9.243	10.621	3
10.168	9.080	3
8.031	9.568	3
9.071	10.219	3
8.356	10.152	3
7.818	8.694	3
9.009	10.396	3
8.077	10.670	3
7.314	11.661	3
8.793	10.088	3
8.459	10.334	3
8.682	9.099	3
9.172	10.573	3
7.456	11.325	3
8.802	11.334	3
8.291	9.423	3
7.751	10.948	3
7.794	10.899	3
8.176	9.371	3
7.444	10.689	3
7.301	11.532	3
8.685	9.747	3
8.214	11.214	3
7.340	11.218	3
7.474	9.519	3
7.632	8.746	3
7.477	9.219	3
8.415	10.351	3
7.825	11.500	3
8.893	11.114	3
8.375	10.680	3
8.917	11.027	3
7.716	10.563	3
7.668	10.335	3
9.195	10.453	3
8.491	8.817	3
8.237	10.649	3
9.527	9.135	3
8.098	10.152	3
8.482	10.764	3
7.773	9.886	3
9.057	10.826	3
8.337	10.970	3
8.484	9.816	3
9.322	11.446	3
8.839	11.053	3
9.038	10.802	3
7.762	11.505	3
8.309	10.143	3
9.033	10.705	3
8.757	9.598	3
8.371	11.516	3
7.971	11.543	3
8.070	10.192	3
8.314	9.908	3
9.173	10.786	3
9.478	9.546	3
8.311	8.675	3
9.204	9.258	3
7.813	10.159	3
8.687	8.775	3
8.201	9.508	3
8.040	8.588	3
9.140	9.878	3
7.609	10.627	3
7.457	10.158	3
10.323	9.354	3
9.545	12.161	3
8.916	10.364	3
8.082	10.148	3
9.346	11.083	3
7.671	9.938	3
7.915	10.734	3
7.090	10.559	3
8.181	10.482	3
6.662	11.247	3
9.360	8.722	3
5.866	10.021	3
7.256	10.522	3
8.300	10.700	3
8.003	10.949	3
9.297	9.647	3
8.200	11.015	3
9.486	9.732	3
7.558	9.339	3
8.209	9.207	3
7.535	9.052	3
7.651	11.041	3
8.984	10.382	3
9.922	9.930	3
8.718	10.124	3
8.724	10.598	3
9.833	10.894	3
9.093	10.125	3
9.248	11.265	3
7.307	10.187	3
9.662	11.758	3
8.741	9.249	3
8.607	10.126	3
6.911	10.508	3
9.440	10.515	3
10.124	8.784	3
7.713	9.225	3
8.861	10.053	3
8.756	10.567	3
7.739	8.377	3
8.953	10.798	3
8.450	10.207	3
7.784	11.810	3
8.622	10.222	3
8.599	10.060	3
8.822	8.822	3
9.636	10.315	3
7.797	10.891	3
9.237	11.318	3
7.891	9.044	3
8.001	11.059	3
7.960	10.875	3
24.039	24.677	4
24.697	24.444	4
23.895	24.992	4
23.837	24.854	4
26.420	24.722	4
26.185	23.779	4
24.911	24.817	4
23.720	23.448	4
23.322	22.958	4
26.402	24.601	4
25.433	25.495	4
25.953	26.169	4
24.049	25.429	4
23.869	23.853	4
24.350	25.139	4
24.150	24.679	4
24.596	24.458	4
24.608	24.603	4
24.913	24.605	4
24.851	24.486	4
24.653	23.064	4
24.056	24.373	4
23.444	24.056	4
25.102	25.320	4
24.854	24.952	4
23.727	26.109	4
24.851	23.432	4
25.201	24.711	4
24.122	24.693	4
24.690	24.032	4
23.984	23.384	4
25.583	23.786	4
24.640	24.251	4
23.839	24.315	4
25.668	23.660	4
24.943	24.000	4
24.706	24.348	4
24.244	23.623	4
24.628	23.423	4
23.322	24.877	4
24.697	24.552	4
26.004	25.778	4
26.040	23.876	4
25.941	23.883	4
23.936	23.835	4
25.806	24.633	4
24.932	23.862	4
25.302	24.520	4
24.589	24.297	4
23.287	23.115	4
24.005	23.913	4
24.909	24.930	4
24.147	26.689	4
26.484	23.711	4
25.445	24.005	4
24.801	24.502	4
25.967	25.079	4
24.341	23.589	4
24.315	24.219	4
25.994	23.980	4
24.435	24.297	4
24.651	24.943	4
24.486	23.655	4
25.231	25.320	4
25.718	23.936	4
24.532	23.807	4
24.900	24.587	4
25.479	24.191	4
24.665	23.239	4
26.151	24.575	4
25.114	22.239	4
24.610	24.709	4
24.375	24.479	4
26.077	24.909	4
24.095	24.467	4
23.430	25.065	4
24.658	25.861	4
26.712	24.522	4
25.652	23.945	4
24.819	24.978	4
24.285	24.269	4
25.504	24.525	4
24.861	23.444	4
25.440	24.419	4
25.272	24.771	4
24.725	24.111	4
24.591	25.578	4
25.143	23.704	4
25.067	24.493	4
24.297	23.975	4
23.262	24.752	4
25.686	23.200	4
25.495	24.989	4
24.759	24.366	4
24.971	23.980	4
24.493	23.779	4
24.354	24.403	4
24.665	23.621	4
24.798	24.479	4
25.663	23.977	4
23.844	24.594	4
24.714	24.651	4
24.259	24.830	4
23.974	24.412	4
26.321	24.505	4
26.202	23.386	4
24.442	24.331	4
23.279	23.208	4
23.807	22.837	4
26.551	24.213	4
25.743	25.623	4
25.535	26.312	4
24.337	25.265	4
24.095	23.599	4
23.991	25.259	4
23.995	24.616	4
24.785	24.922	4
24.410	24.462	4
24.537	24.479	4
24.650	24.702	4
25.110	23.223	4
24.349	24.715	4
23.074	24.555	4
24.794	25.114	4
24.385	25.156	4
23.444	26.447	4
25.101	23.535	4
25.291	25.108	4
23.737	24.235	4
24.601	24.206	4
24.060	23.474	4
26.049	24.213	4
24.346	24.187	4
23.772	23.844	4
25.574	23.174	4
25.409	23.596	4
24.756	24.023	4
24.530	24.060	4
25.096	23.777	4
22.839	24.656	4
25.106	24.294	4
25.734	25.659	4
25.678	23.523	4
25.734	23.657	4
24.103	23.349	4
26.300	24.619	4
24.925	23.843	4
25.074	24.046	4
25.034	24.452	4
23.177	23.422	4
23.699	24.091	4
24.529	25.074	4
23.864	26.660	4
26.718	23.934	4
25.713	23.616	4
24.886	24.881	4
25.637	25.289	4
24.416	24.035	4
24.487	24.237	4
26.032	24.360	4
24.238	23.893	4
24.347	25.249	4
24.467	23.624	4
25.552	25.673	4
25.489	23.741	4
24.962	24.173	4
25.274	24.591	4
24.996	24.229	4
24.408	23.042	4
26.506	24.085	4
24.853	21.843	4
24.268	24.700	4
23.971	24.086	4
25.642	24.524	4
23.710	24.728	4
23.087	24.864	4
24.586	25.593	4
26.575	24.051	4
25.574	24.062	4
24.543	24.987	4
24.543	23.872	4
25.166	24.238	4
25.122	23.602	4
25.000	24.598	4
24.774	24.637	4
24.368	23.836	4
24.652	25.852	4
24.811	23.407	4
25.205	24.897	4
24.134	23.570	4
23.269	24.649	4
26.050	22.898	4
25.194	24.923	4
24.732	23.959	4
25.299	23.776	4
24.846	23.935	4
24.313	24.086	4
24.618	23.734	4
24.320	24.182	4
25.870	23.552	4
4.057	21.452	5
5.791	19.750	5
3.972	19.879	5
5.317	18.809	5
5.741	22.066	5
4.917	20.769	5
4.395	20.136	5
6.187	19.232	5
4.805	21.199	5
6.173	19.336	5
6.785	21.045	5
4.922	20.019	5
6.067	19.869	5
6.325	19.968	5
4.742	20.410	5
4.667	20.451	5
4.349	20.270	5
5.090	19.890	5
5.750	20.688	5
6.030	20.150	5
4.296	20.927	5
4.197	20.500	5
4.319	20.171	5
6.166	21.670	5
5.115	19.750	5
5.007	20.826	5
5.062	20.148	5
4.729	19.276	5
5.301	19.423	5
5.570	19.472	5
5.734	20.502	5
7.132	19.738	5
5.524	20.435	5
5.347	20.389	5
5.359	19.706	5
5.706	19.214	5
6.164	19.766	5
4.931	20.031	5
5.184	20.596	5
5.626	21.270	5
5.977	21.473	5
5.439	19.660	5
6.267	18.749	5
4.984	19.570	5
4.772	19.837	5
5.133	20.773	5
4.259	21.082	5
6.012	19.771	5
4.568	19.978	5
4.204	20.994	5
5.902	20.122	5
6.159	21.091	5
5.412	19.340	5
4.972	20.017	5
4.591	19.301	5
5.453	20.707	5
7.036	19.607	5
6.513	21.415	5
5.386	20.836	5
4.476	20.277	5
4.963	20.125	5
5.290	19.754	5
3.960	21.567	5
3.963	20.888	5
6.152	18.906	5
5.311	18.503	5
3.829	20.842	5
7.270	20.056	5
3.896	20.065	5
4.338	19.782	5
5.690	18.395	5
5.462	19.306	5
7.231	19.886	5
4.699	19.575	5
6.697	20.012	5
6.125	20.088	5
6.421	20.571	5
5.322	19.570	5
4.876	20.447	5
5.869	20.371	5
5.741	21.390	5
6.175	20.428	5
3.650	20.364	5
5.623	19.830	5
5.301	20.244	5
6.201	20.189	5
5.646	18.933	5
5.536	20.801	5
5.421	21.252	5
6.999	21.769	5
6.345	20.083	5
4.190	21.226	5
5.568	21.033	5
4.793	20.364	5
5.557	20.378	5
5.055	18.236	5
4.768	20.550	5
5.761	19.589	5
2.907	20.564	5
6.571	20.403	5
3.611	21.472	5
6.251	20.038	5
4.333	19.715	5
5.644	19.078	5
5.647	21.606	5
4.605	20.920	5
4.050	19.857	5
6.439	19.551	5
4.317	21.630	5
5.677	19.778	5
6.955	21.041	5
4.525	20.097	5
6.346	19.427	5
6.196	20.361	5
4.407	20.404	5
4.500	20.014	5
4.200	19.978	5
5.197	20.089	5
6.093	20.561	5
5.803	20.255	5
4.130	20.865	5
4.116	20.506	5
4.303	19.949	5
6.562	21.422	5
4.720	20.045	5
4.659	20.415	5
5.301	20.567	5
4.375	19.453	5
5.672	19.683	5
5.359	19.137	5
5.487	20.387	5
6.940	19.995	5
5.182	20.908	5
4.900	19.987	5
5.195	19.678	5
6.054	19.636	5
6.440	19.410	5
4.438	19.703	5
5.525	20.561	5
5.363	21.270	5
5.808	21.548	5
5.246	19.720	5
6.209	19.161	5
4.644	20.004	5
5.017	20.081	5
5.000	21.172	5
4.585	20.967	5
6.296	19.799	5
4.622	20.050	5
4.482	21.085	5
5.710	20.481	5
6.497	20.985	5
5.252	18.894	5
5.202	19.604	5
4.469	19.659	5
5.593	20.513	5
7.116	19.131	5
6.059	21.654	5
4.912	20.647	5
4.933	19.925	5
5.435	19.688	5
5.172	19.498	5
4.445	21.510	5
3.834	20.706	5
6.434	18.695	5
4.910	18.210	5
4.014	20.650	5
7.358	20.149	5
3.562	20.057	5
4.036	19.306	5
5.275	18.415	5
5.455	18.894	5
7.141	19.773	5
4.461	19.164	5
6.944	20.176	5
6.586	20.534	5
6.802	20.859	5
5.011	19.513	5
4.478	20.651	5
5.848	20.424	5
5.301	20.962	5
6.175	20.644	5
3.565	19.985	5
5.291	19.420	5
5.738	19.822	5
6.653	19.854	5
5.922	18.660	5
5.174	20.628	5
5.281	21.683	5
7.174	22.050	5
6.430	20.179	5
3.846	21.621	5
5.675	20.688	5
5.216	20.548	5
5.075	19.958	5
5.549	18.449	5
4.543	20.880	5
5.406	19.980	5
3.372	20.896	5
6.507	20.586	5
28.080	10.531	6
27.344	11.212	6
26.866	10.667	6
26.648	9.241	6
25.712	10.051	6
26.367	10.327	6
28.235	10.417	6
26.636	9.784	6
27.308	9.296	6
26.714	9.471	6
25.953	8.213	6
27.344	9.377	6
26.861	10.325	6
27.715	11.175	6
26.429	10.391	6
25.760	9.391	6
27.248	10.184	6
26.986	10.545	6
26.634	10.161	6
26.875	11.288	6
26.622	10.276	6
26.482	9.664	6
29.594	9.738	6
26.254	10.331	6
25.238	9.708	6
26.031	10.060	6
27.947	11.169	6
26.615	11.635	6
26.694	8.967	6
25.808	9.457	6
27.317	9.117	6
25.532	10.566	6
27.292	11.971	6
26.705	11.978	6
26.763	9.625	6
27.926	10.711	6
27.039	10.037	6
27.499	10.423	6
26.158	9.563	6
26.921	11.997	6
27.243	9.156	6
26.696	10.239	6
27.071	10.814	6
26.020	10.932	6
27.266	11.495	6
27.614	9.743	6
27.048	10.285	6
26.873	10.361	6
26.928	11.392	6
27.630	10.021	6
27.087	9.303	6
25.746	11.433	6
25.760	10.561	6
27.745	10.971	6
26.988	9.991	6
26.719	10.262	6
26.772	10.267	6
27.402	10.909	6
26.149	10.617	6
26.981	10.297	6
26.569	9.227	6
27.676	9.582	6
28.182	10.867	6
26.073	10.911	6
26.586	10.145	6
27.138	10.943	6
27.310	9.340	6
27.312	10.253	6
26.910	8.280	6
27.018	9.602	6
28.152	10.545	6
27.018	10.617	6
27.894	10.479	6
27.563	10.274	6
27.043	9.600	6
26.944	10.865	6
26.321	10.541	6
26.408	12.687	6
27.929	10.994	6
25.670	10.922	6
26.705	10.341	6
27.430	9.743	6
28.000	10.890	6
27.370	10.228	6
26.905	9.032	6
27.243	12.562	6
26.158	10.529	6
27.082	10.088	6
26.871	10.347	6
26.388	9.699	6
26.383	10.304	6
27.048	10.481	6
26.774	8.827	6
26.613	11.573	6
26.756	8.839	6
25.737	9.740	6
26.096	10.375	6
25.806	10.635	6
26.424	10.292	6
25.836	10.451	6
27.612	10.742	6
27.203	10.754	6
26.498	10.595	6
26.853	9.131	6
25.230	10.548	6
25.970	10.465	6
27.999	10.815	6
27.088	9.850	6
27.753	9.108	6
26.237	9.739	6
25.739	7.815	6
26.981	9.253	6
27.091	10.044	6
27.840	11.059	6
26.810	10.113	6
25.376	9.834	6
27.057	10.292	6
26.764	10.555	6
26.375	9.893	6
27.182	11.743	6
26.171	10.509	6
26.340	9.567	6
29.464	9.346	6
26.475	9.998	6
25.227	9.859	6
25.692	10.148	6
27.744	11.643	6
26.564	11.159	6
26.542	9.044	6
26.221	9.791	6
27.308	9.457	6
25.447	10.465	6
27.715	11.640	6
26.895	12.215	6
26.290	9.243	6
28.204	10.423	6
26.598	9.827	6
27.760	10.175	6
25.749	9.612	6
26.733	11.557	6
27.628	9.351	6
26.339	9.978	6
26.789	11.234	6
26.006	11.142	6
27.253	11.504	6
27.849	9.892	6
27.391	10.051	6
26.533	10.147	6
27.181	11.145	6
27.587	10.113	6
26.908	8.902	6
25.266	11.743	6
25.661	10.559	6
28.072	10.990	6
27.282	9.766	6
26.335	10.336	6
27.270	9.994	6
27.262	11.155	6
26.625	10.363	6
27.248	10.323	6
26.144	9.722	6
28.066	9.181	6
28.421	11.026	6
25.797	11.223	6
26.122	9.759	6
27.613	10.742	6
27.177	9.298	6
27.699	10.613	6
26.831	8.472	6
26.913	9.227	6
28.347	11.014	6
27.008	10.333	6
27.425	10.287	6
27.308	10.637	6
27.402	9.860	6
26.548	10.593	6
25.926	10.227	6
25.923	12.843	6
28.411	11.042	6
25.921	10.921	6
27.159	10.619	6
27.010	9.308	6
28.311	10.872	6
27.482	10.186	6
27.237	8.618	6
26.825	12.529	6
26.279	10.872	6
27.144	10.263	6
27.207	10.438	6
26.273	9.644	6
26.584	9.916	6
27.054	10.315	6
27.032	8.553	6
26.760	11.562	6
26.875	8.854	6
26.210	9.973	6
26.161	10.599	6
25.590	10.637	6
26.900	10.452	6
25.968	10.857	6
19.934	27.915	7
21.111	27.206	7
21.305	25.702	7
20.451	27.213	7
21.618	27.377	7
23.221	26.825	7
21.066	27.719	7
21.484	28.124	7
21.512	27.952	7
23.018	27.542	7
21.592	26.873	7
22.802	27.384	7
20.847	28.285	7
20.205	27.660	7
19.699	27.883	7
22.160	28.483	7
21.733	27.880	7
22.653	28.156	7
21.091	26.436	7
20.208	28.023	7
20.686	27.788	7
21.781	27.874	7
21.604	28.246	7
21.549	26.921	7
21.783	26.751	7
21.700	27.257	7
22.273	27.772	7
22.583	26.422	7
21.778	26.712	7
20.079	26.618	7
22.420	29.104	7
20.569	27.462	7
20.527	28.253	7
20.884	27.448	7
20.927	26.040	7
20.785	26.459	7
19.902	26.259	7
21.733	26.590	7
20.900	27.887	7
21.020	26.505	7
21.549	27.747	7
22.167	26.993	7
21.827	26.765	7
23.057	28.534	7
20.661	26.790	7
21.279	27.639	7
21.181	26.864	7
20.799	27.142	7
21.762	26.583	7
20.962	27.204	7
21.291	27.887	7
21.730	26.059	7
21.618	27.554	7
20.362	27.867	7
21.972	27.434	7
20.773	29.375	7
20.679	26.951	7
21.640	28.536	7
20.732	26.756	7
22.602	29.451	7
22.308	26.250	7
20.635	29.787	7
20.502	27.048	7
20.408	27.678	7
21.208	27.091	7
21.864	27.775	7
21.137	28.258	7
21.877	27.241	7
21.530	27.517	7
19.522	27.515	7
20.681	26.848	7
20.336	27.002	7
20.824	27.954	7
20.872	28.308	7
21.151	28.163	7
21.468	27.365	7
21.231	27.098	7
20.999	27.133	7
22.303	27.540	7
23.106	27.724	7
21.054	28.582	7
21.024	27.029	7
21.974	27.204	7
21.215	27.241	7
22.119	27.462	7
21.459	27.423	7
22.064	27.896	7
21.822	27.184	7
21.215	27.418	7
21.167	26.517	7
21.157	26.701	7
21.477	27.485	7
21.811	27.333	7
20.704	27.441	7
21.151	27.572	7
20.201	27.036	7
22.807	27.832	7
20.785	27.545	7
21.452	26.850	7
20.530	27.623	7
20.063	28.009	7
20.707	27.233	7
21.400	25.364	7
20.148	27.204	7
21.282	27.493	7
23.308	26.946	7
21.528	27.403	7
21.274	28.315	7
21.275	27.868	7
23.264	27.075	7
21.879	27.330	7
22.352	26.973	7
20.506	27.985	7
20.131	28.114	7
19.560	27.584	7
22.538	28.878	7
21.474	28.366	7
22.332	28.038	7
21.184	25.963	7
20.238	27.593	7
20.587	27.830	7
21.822	28.187	7
21.395	28.365	7
21.405	26.563	7
22.116	27.186	7
22.073	27.553	7
22.540	27.370	7
22.112	26.582	7
21.809	27.121	7
20.093	26.209	7
22.054	29.270	7
20.849	27.165	7
20.778	28.114	7
20.511	27.891	7
20.517	26.095	7
20.795	26.091	7
20.286	26.183	7
22.185	26.895	7
21.368	28.094	7
20.599	26.353	7
21.679	27.902	7
22.582	26.669	7
22.264	26.444	7
23.347	28.947	7
20.315	26.412	7
21.003	27.787	7
20.683	27.321	7
20.319	27.232	7
21.969	26.792	7
20.665	27.377	7
21.499	27.745	7
21.532	26.377	7
21.607	27.520	7
20.186	27.815	7
21.778	27.112	7
20.480	29.027	7
20.219	26.731	7
21.266	28.522	7
20.494	27.174	7
22.567	29.240	7
22.551	26.157	7
20.245	29.775	7
20.495	26.814	7
20.306	27.456	7
21.522	27.161	7
21.936	27.675	7
21.306	28.127	7
22.092	26.926	7
21.098	27.742	7
19.029	27.726	7
20.298	26.410	7
20.020	26.947	7
20.499	28.002	7
20.455	28.397	7
21.588	27.773	7
21.850	27.392	7
21.556	27.332	7
21.212	27.376	7
21.962	27.258	7
22.809	27.612	7
20.836	28.935	7
21.252	27.227	7
22.323	27.372	7
21.178	27.111	7
22.116	27.551	7
21.522	27.450	7
22.007	28.071	7
21.344	27.206	7
20.824	27.330	7
21.554	26.276	7
21.339	26.712	7
21.201	27.949	7
21.395	27.396	7
20.375	27.588	7
20.834	27.741	7
20.303	27.418	7
22.596	27.606	7
20.286	27.497	7
21.473	26.729	7
20.437	27.755	7
